datetime,open,high,low,close,volume,spread,real_volume
2025-09-23 20:45:00+00:00,24559.75,24598.85,24549.35,24597.65,1447,120,0
2025-09-23 20:50:00+00:00,24595.35,24601.65,24571.65,24573.95,1300,120,0
2025-09-23 20:55:00+00:00,24574.25,24598.65,24571.35,24592.75,1326,120,0
2025-09-23 21:00:00+00:00,24594.25,24603.15,24573.95,24578.25,1362,120,0
2025-09-23 21:05:00+00:00,24578.35,24587.65,24569.15,24576.95,1297,120,0
2025-09-23 21:10:00+00:00,24576.75,24581.95,24564.25,24567.95,1207,80,0
2025-09-23 21:15:00+00:00,24568.15,24572.15,24552.45,24554.45,1221,80,0
2025-09-23 21:20:00+00:00,24554.95,24565.45,24547.15,24557.45,1200,80,0
2025-09-23 21:25:00+00:00,24557.15,24584.45,24557.15,24569.45,1214,80,0
2025-09-23 21:30:00+00:00,24568.95,24591.95,24566.95,24588.95,1144,80,0
2025-09-23 21:35:00+00:00,24588.85,24593.35,24558.55,24561.55,1164,80,0
2025-09-23 21:40:00+00:00,24561.45,24570.85,24556.95,24568.45,1149,80,0
2025-09-23 21:45:00+00:00,24568.55,24579.55,24565.95,24567.95,1147,80,0
2025-09-23 21:50:00+00:00,24567.65,24571.85,24552.55,24557.65,1053,80,0
2025-09-23 21:55:00+00:00,24557.45,24564.95,24542.45,24548.15,1152,80,0
2025-09-23 22:00:00+00:00,24548.95,24570.95,24548.15,24553.35,1172,80,0
2025-09-23 22:05:00+00:00,24552.85,24558.35,24547.45,24552.95,1143,80,0
2025-09-23 22:10:00+00:00,24554.15,24568.45,24553.65,24561.45,1204,80,0
2025-09-23 22:15:00+00:00,24561.65,24584.65,24559.15,24580.85,1173,80,0
2025-09-23 22:20:00+00:00,24580.95,24582.45,24556.45,24562.95,1143,80,0
2025-09-23 22:25:00+00:00,24563.05,24564.65,24551.65,24559.65,1079,80,0
2025-09-23 22:30:00+00:00,24559.85,24575.45,24559.65,24574.05,1160,80,0
2025-09-23 22:35:00+00:00,24573.95,24579.55,24565.45,24574.05,1077,80,0
2025-09-23 22:40:00+00:00,24574.45,24587.85,24573.65,24586.95,1159,80,0
2025-09-23 22:45:00+00:00,24586.05,24595.55,24578.45,24584.95,1118,80,0
2025-09-23 22:50:00+00:00,24585.85,24599.25,24575.95,24594.75,1242,80,0
2025-09-23 22:55:00+00:00,24594.85,24597.45,24575.45,24587.65,1269,80,0
2025-09-23 23:00:00+00:00,24588.35,24612.86,24581.06,24607.46,1169,80,0
2025-09-23 23:05:00+00:00,24607.56,24609.86,24591.56,24599.56,780,208,0
2025-09-23 23:10:00+00:00,24599.26,24600.06,24592.16,24593.16,519,178,0
2025-09-23 23:15:00+00:00,24593.46,24594.66,24588.36,24589.06,380,168,0
2025-09-23 23:20:00+00:00,24589.56,24595.66,24586.66,24587.46,382,178,0
2025-09-23 23:25:00+00:00,24587.36,24589.66,24583.86,24586.26,361,168,0
2025-09-23 23:30:00+00:00,24586.46,24587.46,24582.66,24586.86,268,168,0
2025-09-23 23:35:00+00:00,24586.96,24596.46,24585.26,24594.46,261,168,0
2025-09-23 23:40:00+00:00,24594.36,24595.96,24591.46,24592.16,241,168,0
2025-09-23 23:45:00+00:00,24592.26,24594.26,24587.16,24587.46,245,168,0
2025-09-24 01:05:00+00:00,24610.96,24617.56,24610.76,24615.96,171,168,0
2025-09-24 01:10:00+00:00,24616.06,24621.96,24614.76,24616.76,228,168,0
2025-09-24 01:15:00+00:00,24616.56,24616.76,24609.26,24611.56,272,178,0
2025-09-24 01:20:00+00:00,24611.66,24614.96,24608.46,24609.56,180,168,0
2025-09-24 01:25:00+00:00,24609.96,24610.46,24606.06,24606.76,199,168,0
2025-09-24 01:30:00+00:00,24606.86,24610.56,24606.36,24610.46,191,168,0
2025-09-24 01:35:00+00:00,24610.56,24612.36,24607.86,24610.46,129,168,0
2025-09-24 01:40:00+00:00,24610.26,24614.26,24608.86,24611.56,129,168,0
2025-09-24 01:45:00+00:00,24611.76,24616.76,24611.76,24616.06,91,168,0
2025-09-24 01:50:00+00:00,24616.26,24617.36,24611.86,24612.96,130,168,0
2025-09-24 01:55:00+00:00,24613.26,24615.06,24611.86,24612.86,118,168,0
2025-09-24 02:00:00+00:00,24612.95,24614.55,24608.35,24614.05,160,150,0
2025-09-24 02:05:00+00:00,24614.15,24614.75,24610.85,24612.45,101,150,0
2025-09-24 02:10:00+00:00,24612.95,24613.55,24605.85,24608.45,199,150,0
2025-09-24 02:15:00+00:00,24608.55,24613.35,24608.35,24608.35,164,150,0
2025-09-24 02:20:00+00:00,24608.45,24610.05,24607.35,24609.45,115,150,0
2025-09-24 02:25:00+00:00,24609.85,24611.15,24608.45,24609.45,127,150,0
2025-09-24 02:30:00+00:00,24610.05,24610.35,24606.65,24607.15,128,150,0
2025-09-24 02:35:00+00:00,24607.05,24608.15,24605.45,24606.55,115,150,0
2025-09-24 02:40:00+00:00,24607.05,24607.55,24603.55,24605.15,138,150,0
2025-09-24 02:45:00+00:00,24605.45,24608.65,24604.95,24606.05,212,150,0
2025-09-24 02:50:00+00:00,24606.15,24606.85,24601.85,24602.55,184,150,0
2025-09-24 02:55:00+00:00,24602.45,24603.35,24599.95,24601.35,218,150,0
2025-09-24 03:00:00+00:00,24601.45,24601.65,24594.35,24595.95,466,150,0
2025-09-24 03:05:00+00:00,24596.25,24596.75,24570.95,24575.35,615,160,0
2025-09-24 03:10:00+00:00,24575.85,24587.35,24574.65,24584.15,586,180,0
2025-09-24 03:15:00+00:00,24584.25,24588.45,24580.45,24585.25,446,170,0
2025-09-24 03:20:00+00:00,24585.05,24598.55,24585.05,24598.35,445,170,0
2025-09-24 03:25:00+00:00,24598.45,24603.05,24594.95,24602.25,379,150,0
2025-09-24 03:30:00+00:00,24602.15,24606.25,24594.95,24596.45,449,160,0
2025-09-24 03:35:00+00:00,24596.35,24597.85,24591.45,24592.55,339,160,0
2025-09-24 03:40:00+00:00,24592.65,24598.85,24592.55,24598.65,238,150,0
2025-09-24 03:45:00+00:00,24598.35,24604.75,24598.05,24599.25,333,150,0
2025-09-24 03:50:00+00:00,24599.35,24602.75,24598.25,24599.25,343,150,0
2025-09-24 03:55:00+00:00,24599.15,24600.35,24596.05,24597.55,219,150,0
2025-09-24 04:00:00+00:00,24597.45,24598.95,24591.35,24592.75,500,150,0
2025-09-24 04:05:00+00:00,24592.45,24596.55,24591.35,24591.65,382,150,0
2025-09-24 04:10:00+00:00,24591.45,24595.55,24590.35,24592.05,360,150,0
2025-09-24 04:15:00+00:00,24592.35,24592.35,24581.15,24584.85,397,150,0
2025-09-24 04:20:00+00:00,24584.65,24584.65,24577.35,24582.05,358,160,0
2025-09-24 04:25:00+00:00,24581.85,24586.85,24581.05,24585.75,399,160,0
2025-09-24 04:30:00+00:00,24586.15,24589.55,24581.55,24584.05,481,160,0
2025-09-24 04:35:00+00:00,24584.55,24589.15,24583.35,24586.15,445,160,0
2025-09-24 04:40:00+00:00,24586.25,24590.25,24582.85,24586.25,393,160,0
2025-09-24 04:45:00+00:00,24586.35,24588.45,24583.95,24585.55,368,160,0
2025-09-24 04:50:00+00:00,24585.35,24588.35,24581.65,24582.55,338,150,0
2025-09-24 04:55:00+00:00,24582.65,24585.25,24577.65,24582.65,380,150,0
2025-09-24 05:00:00+00:00,24582.75,24584.05,24579.65,24580.65,409,150,0
2025-09-24 05:05:00+00:00,24580.55,24581.45,24577.05,24580.55,331,150,0
2025-09-24 05:10:00+00:00,24580.65,24584.45,24580.35,24581.85,332,150,0
2025-09-24 05:15:00+00:00,24581.55,24587.55,24581.55,24584.95,295,150,0
2025-09-24 05:20:00+00:00,24585.05,24585.45,24579.85,24583.85,344,150,0
2025-09-24 05:25:00+00:00,24584.05,24588.45,24583.15,24588.35,233,150,0
2025-09-24 05:30:00+00:00,24587.95,24591.85,24585.95,24588.15,342,150,0
2025-09-24 05:35:00+00:00,24588.45,24591.05,24587.05,24588.45,272,150,0
2025-09-24 05:40:00+00:00,24588.65,24590.95,24588.15,24589.15,188,150,0
2025-09-24 05:45:00+00:00,24589.35,24596.95,24589.05,24593.65,239,150,0
2025-09-24 05:50:00+00:00,24593.45,24596.15,24593.45,24596.05,226,150,0
2025-09-24 05:55:00+00:00,24595.95,24596.15,24592.95,24594.85,247,150,0
2025-09-24 06:00:00+00:00,24594.95,24598.65,24593.65,24598.35,205,150,0
2025-09-24 06:05:00+00:00,24598.15,24600.85,24596.95,24597.55,174,150,0
2025-09-24 06:10:00+00:00,24597.65,24599.15,24596.55,24599.15,121,150,0
2025-09-24 06:15:00+00:00,24598.95,24601.45,24596.95,24598.95,168,150,0
2025-09-24 06:20:00+00:00,24598.65,24601.15,24596.55,24597.65,160,150,0
2025-09-24 06:25:00+00:00,24597.85,24598.05,24594.85,24596.65,140,150,0
2025-09-24 06:30:00+00:00,24596.85,24596.95,24594.05,24594.85,219,150,0
2025-09-24 06:35:00+00:00,24594.65,24597.05,24594.15,24594.45,163,150,0
2025-09-24 06:40:00+00:00,24594.85,24598.15,24594.55,24598.15,202,150,0
2025-09-24 06:45:00+00:00,24599.45,24599.65,24596.65,24598.95,193,150,0
2025-09-24 06:50:00+00:00,24599.05,24599.55,24592.95,24594.65,160,150,0
2025-09-24 06:55:00+00:00,24594.85,24597.35,24594.65,24596.95,122,150,0
2025-09-24 07:00:00+00:00,24597.05,24601.45,24595.65,24600.65,190,150,0
2025-09-24 07:05:00+00:00,24601.35,24602.45,24600.15,24600.45,182,150,0
2025-09-24 07:10:00+00:00,24600.65,24603.15,24597.95,24598.45,233,150,0
2025-09-24 07:15:00+00:00,24598.15,24601.85,24597.35,24601.45,192,150,0
2025-09-24 07:20:00+00:00,24601.65,24602.05,24597.95,24597.95,141,150,0
2025-09-24 07:25:00+00:00,24598.15,24602.45,24598.15,24602.05,151,150,0
2025-09-24 07:30:00+00:00,24601.85,24602.85,24600.55,24600.85,137,150,0
2025-09-24 07:35:00+00:00,24600.65,24600.65,24598.65,24599.65,144,150,0
2025-09-24 07:40:00+00:00,24599.55,24605.15,24599.15,24604.95,142,150,0
2025-09-24 07:45:00+00:00,24605.05,24610.15,24604.95,24610.15,148,150,0
2025-09-24 07:50:00+00:00,24610.85,24611.65,24606.65,24611.65,189,150,0
2025-09-24 07:55:00+00:00,24611.85,24611.85,24609.95,24611.15,192,150,0
2025-09-24 08:00:00+00:00,24610.85,24613.95,24609.55,24609.95,250,150,0
2025-09-24 08:05:00+00:00,24609.15,24609.35,24606.05,24609.15,206,150,0
2025-09-24 08:10:00+00:00,24609.45,24611.45,24607.15,24610.65,222,150,0
2025-09-24 08:15:00+00:00,24610.35,24612.95,24608.15,24612.85,215,150,0
2025-09-24 08:20:00+00:00,24612.95,24615.95,24611.85,24615.95,248,150,0
2025-09-24 08:25:00+00:00,24615.85,24617.05,24613.95,24615.35,315,150,0
2025-09-24 08:30:00+00:00,24615.15,24615.65,24606.65,24607.65,273,150,0
2025-09-24 08:35:00+00:00,24607.85,24613.55,24607.65,24611.85,263,150,0
2025-09-24 08:40:00+00:00,24612.05,24613.85,24611.45,24611.45,232,150,0
2025-09-24 08:45:00+00:00,24611.65,24618.15,24611.15,24617.65,201,150,0
2025-09-24 08:50:00+00:00,24617.45,24618.65,24615.15,24618.15,215,150,0
2025-09-24 08:55:00+00:00,24618.35,24620.65,24617.15,24620.65,192,150,0
2025-09-24 09:00:00+00:00,24620.95,24625.15,24619.15,24622.55,367,150,0
2025-09-24 09:05:00+00:00,24622.35,24624.95,24621.55,24624.65,227,150,0
2025-09-24 09:10:00+00:00,24624.85,24627.65,24624.15,24627.15,276,150,0
2025-09-24 09:15:00+00:00,24627.45,24639.35,24627.45,24635.75,485,150,0
2025-09-24 09:20:00+00:00,24635.55,24635.55,24626.45,24628.35,282,150,0
2025-09-24 09:25:00+00:00,24627.85,24631.25,24624.55,24626.15,374,150,0
2025-09-24 09:30:00+00:00,24624.65,24628.65,24622.35,24626.55,314,160,0
2025-09-24 09:35:00+00:00,24626.65,24631.15,24626.55,24628.55,237,150,0
2025-09-24 09:40:00+00:00,24628.85,24637.65,24628.15,24636.65,273,150,0
2025-09-24 09:45:00+00:00,24637.15,24644.95,24635.95,24644.15,345,150,0
2025-09-24 09:50:00+00:00,24644.35,24652.35,24643.35,24645.05,426,150,0
2025-09-24 09:55:00+00:00,24644.65,24644.65,24639.65,24641.45,354,150,0
2025-09-24 10:00:00+00:00,24640.85,24649.15,24632.25,24632.25,671,150,0
2025-09-24 10:05:00+00:00,24632.15,24635.55,24621.55,24621.95,499,160,0
2025-09-24 10:10:00+00:00,24621.85,24622.85,24606.55,24612.65,681,170,0
2025-09-24 10:15:00+00:00,24612.45,24620.75,24608.65,24618.95,681,180,0
2025-09-24 10:20:00+00:00,24618.65,24622.75,24606.95,24615.65,646,170,0
2025-09-24 10:25:00+00:00,24615.45,24617.15,24605.95,24606.95,514,170,0
2025-09-24 10:30:00+00:00,24607.25,24612.35,24607.25,24611.95,524,170,0
2025-09-24 10:35:00+00:00,24611.45,24616.35,24609.35,24616.05,457,160,0
2025-09-24 10:40:00+00:00,24616.25,24631.25,24613.95,24630.35,553,160,0
2025-09-24 10:45:00+00:00,24630.45,24644.35,24628.85,24644.35,506,160,0
2025-09-24 10:50:00+00:00,24644.85,24646.95,24641.85,24643.95,503,170,0
2025-09-24 10:55:00+00:00,24643.75,24657.85,24643.55,24657.85,478,160,0
2025-09-24 11:00:00+00:00,24658.05,24660.95,24649.75,24660.95,806,170,0
2025-09-24 11:05:00+00:00,24660.75,24665.75,24656.95,24660.65,570,170,0
2025-09-24 11:10:00+00:00,24660.55,24661.55,24653.75,24659.25,571,170,0
2025-09-24 11:15:00+00:00,24658.95,24662.45,24653.05,24654.55,523,170,0
2025-09-24 11:20:00+00:00,24655.25,24657.25,24646.45,24647.95,535,170,0
2025-09-24 11:25:00+00:00,24647.75,24651.95,24644.35,24644.55,439,170,0
2025-09-24 11:30:00+00:00,24644.05,24651.05,24643.75,24649.25,382,160,0
2025-09-24 11:35:00+00:00,24649.35,24652.55,24647.05,24651.25,359,160,0
2025-09-24 11:40:00+00:00,24651.05,24656.55,24649.55,24652.85,370,160,0
2025-09-24 11:45:00+00:00,24652.55,24654.25,24647.65,24653.55,358,160,0
2025-09-24 11:50:00+00:00,24653.65,24654.85,24644.85,24646.75,374,160,0
2025-09-24 11:55:00+00:00,24646.85,24656.45,24646.65,24655.85,342,150,0
2025-09-24 12:00:00+00:00,24655.95,24662.55,24654.35,24659.15,462,150,0
2025-09-24 12:05:00+00:00,24659.35,24667.95,24659.35,24660.25,433,150,0
2025-09-24 12:10:00+00:00,24659.85,24663.85,24657.35,24663.25,424,160,0
2025-09-24 12:15:00+00:00,24663.35,24667.45,24661.15,24665.85,315,150,0
2025-09-24 12:20:00+00:00,24665.95,24667.15,24662.35,24665.25,310,150,0
2025-09-24 12:25:00+00:00,24665.55,24667.15,24663.15,24664.65,275,150,0
2025-09-24 12:30:00+00:00,24664.35,24669.95,24661.55,24661.95,380,150,0
2025-09-24 12:35:00+00:00,24662.35,24666.95,24660.35,24660.65,300,150,0
2025-09-24 12:40:00+00:00,24660.55,24662.45,24657.65,24658.05,302,150,0
2025-09-24 12:45:00+00:00,24658.15,24661.15,24656.05,24661.15,262,150,0
2025-09-24 12:50:00+00:00,24661.45,24667.35,24660.95,24663.75,351,150,0
2025-09-24 12:55:00+00:00,24663.85,24666.95,24662.55,24665.15,283,150,0
2025-09-24 13:00:00+00:00,24665.35,24671.35,24662.35,24662.45,315,150,0
2025-09-24 13:05:00+00:00,24662.55,24666.15,24660.85,24663.15,275,150,0
2025-09-24 13:10:00+00:00,24663.05,24667.65,24661.85,24663.15,330,150,0
2025-09-24 13:15:00+00:00,24662.75,24666.85,24662.25,24664.55,230,150,0
2025-09-24 13:20:00+00:00,24664.35,24664.85,24654.35,24655.85,345,150,0
2025-09-24 13:25:00+00:00,24655.25,24655.25,24645.15,24645.85,454,160,0
2025-09-24 13:30:00+00:00,24645.75,24652.75,24645.75,24651.05,383,160,0
2025-09-24 13:35:00+00:00,24651.15,24655.15,24649.35,24651.75,305,150,0
2025-09-24 13:40:00+00:00,24651.55,24652.45,24644.15,24650.25,337,150,0
2025-09-24 13:45:00+00:00,24650.35,24657.45,24650.35,24656.05,284,150,0
2025-09-24 13:50:00+00:00,24656.55,24666.35,24654.65,24662.35,286,150,0
2025-09-24 13:55:00+00:00,24662.25,24664.85,24660.65,24663.85,224,150,0
2025-09-24 14:00:00+00:00,24661.95,24667.35,24659.25,24665.95,408,150,0
2025-09-24 14:05:00+00:00,24665.85,24669.15,24662.35,24668.15,338,160,0
2025-09-24 14:10:00+00:00,24668.25,24672.15,24666.35,24670.65,381,160,0
2025-09-24 14:15:00+00:00,24670.75,24670.75,24666.65,24667.25,300,160,0
2025-09-24 14:20:00+00:00,24666.35,24667.65,24662.15,24664.55,308,150,0
2025-09-24 14:25:00+00:00,24664.85,24665.15,24658.15,24658.85,382,150,0
2025-09-24 14:30:00+00:00,24659.15,24665.15,24656.35,24663.25,424,160,0
2025-09-24 14:35:00+00:00,24663.15,24664.25,24649.85,24651.25,348,150,0
2025-09-24 14:40:00+00:00,24651.15,24651.35,24636.05,24639.75,590,160,0
2025-09-24 14:45:00+00:00,24639.15,24643.75,24636.05,24642.75,501,160,0
2025-09-24 14:50:00+00:00,24641.85,24645.35,24639.65,24643.05,488,160,0
2025-09-24 14:55:00+00:00,24642.95,24653.85,24642.75,24649.05,502,160,0
2025-09-24 15:00:00+00:00,24646.75,24652.35,24646.05,24649.45,572,160,0
2025-09-24 15:05:00+00:00,24649.35,24655.85,24648.75,24652.35,499,170,0
2025-09-24 15:10:00+00:00,24652.25,24653.85,24650.15,24651.95,430,150,0
2025-09-24 15:15:00+00:00,24652.45,24652.55,24638.15,24639.35,509,150,0
2025-09-24 15:20:00+00:00,24638.55,24643.55,24636.35,24640.05,564,170,0
2025-09-24 15:25:00+00:00,24640.25,24641.95,24636.85,24640.15,515,160,0
2025-09-24 15:30:00+00:00,24639.55,24643.85,24636.05,24639.05,580,160,0
2025-09-24 15:35:00+00:00,24639.25,24642.15,24634.85,24640.05,455,160,0
2025-09-24 15:40:00+00:00,24639.85,24642.95,24631.75,24632.05,562,170,0
2025-09-24 15:45:00+00:00,24631.85,24636.85,24630.55,24631.05,459,160,0
2025-09-24 15:50:00+00:00,24630.95,24634.15,24629.25,24631.55,464,160,0
2025-09-24 15:55:00+00:00,24631.65,24641.45,24630.85,24641.15,602,160,0
2025-09-24 16:00:00+00:00,24640.65,24646.55,24638.65,24645.55,654,170,0
2025-09-24 16:05:00+00:00,24645.85,24647.95,24633.55,24637.55,508,160,0
2025-09-24 16:10:00+00:00,24637.85,24641.55,24631.85,24633.55,602,170,0
2025-09-24 16:15:00+00:00,24633.45,24641.05,24632.85,24637.65,471,160,0
2025-09-24 16:20:00+00:00,24637.75,24638.85,24633.25,24636.55,425,150,0
2025-09-24 16:25:00+00:00,24634.75,24644.95,24633.05,24644.15,766,170,0
2025-09-24 16:30:00+00:00,24643.05,24658.25,24588.85,24600.35,1535,80,0
2025-09-24 16:35:00+00:00,24600.55,24615.85,24583.85,24595.85,1491,120,0
2025-09-24 16:40:00+00:00,24595.95,24610.95,24590.05,24595.55,1443,120,0
2025-09-24 16:45:00+00:00,24595.75,24598.85,24565.25,24565.25,1405,120,0
2025-09-24 16:50:00+00:00,24565.35,24577.55,24545.05,24561.55,1420,120,0
2025-09-24 16:55:00+00:00,24561.85,24585.25,24561.85,24580.85,1312,120,0
2025-09-24 17:00:00+00:00,24580.95,24600.35,24564.55,24598.05,1392,120,0
2025-09-24 17:05:00+00:00,24598.35,24599.25,24571.55,24574.75,1387,120,0
2025-09-24 17:10:00+00:00,24574.35,24589.75,24566.25,24588.85,1354,120,0
2025-09-24 17:15:00+00:00,24587.85,24599.35,24578.85,24593.25,1277,90,0
2025-09-24 17:20:00+00:00,24592.75,24596.45,24571.05,24574.15,1251,80,0
2025-09-24 17:25:00+00:00,24574.25,24585.75,24569.85,24578.15,1289,80,0
2025-09-24 17:30:00+00:00,24577.35,24587.25,24554.15,24560.05,1294,80,0
2025-09-24 17:35:00+00:00,24561.65,24583.45,24560.75,24572.15,1209,80,0
2025-09-24 17:40:00+00:00,24572.05,24573.15,24556.65,24570.65,1217,80,0
2025-09-24 17:45:00+00:00,24569.65,24585.35,24568.15,24582.85,1141,80,0
2025-09-24 17:50:00+00:00,24583.65,24587.55,24558.05,24559.65,1217,80,0
2025-09-24 17:55:00+00:00,24559.15,24563.25,24548.65,24552.15,1240,80,0
2025-09-24 18:00:00+00:00,24551.85,24561.65,24546.25,24548.65,1200,80,0
2025-09-24 18:05:00+00:00,24548.25,24560.35,24547.85,24548.65,1176,80,0
2025-09-24 18:10:00+00:00,24548.35,24553.35,24535.65,24536.35,1204,80,0
2025-09-24 18:15:00+00:00,24536.15,24552.35,24536.15,24552.15,1122,80,0
2025-09-24 18:20:00+00:00,24551.85,24567.85,24550.35,24563.55,1127,80,0
2025-09-24 18:25:00+00:00,24563.65,24566.05,24550.15,24552.15,1101,80,0
2025-09-24 18:30:00+00:00,24552.35,24552.65,24526.15,24526.85,1218,80,0
2025-09-24 18:35:00+00:00,24527.35,24542.85,24522.65,24530.15,1234,80,0
2025-09-24 18:40:00+00:00,24529.85,24534.85,24517.35,24522.15,1134,80,0
2025-09-24 18:45:00+00:00,24522.65,24522.65,24486.55,24488.35,1284,80,0
2025-09-24 18:50:00+00:00,24488.05,24494.95,24469.75,24481.45,1341,90,0
2025-09-24 18:55:00+00:00,24482.65,24482.95,24436.45,24437.45,1353,120,0
2025-09-24 19:00:00+00:00,24438.65,24453.45,24426.15,24433.15,1343,120,0
2025-09-24 19:05:00+00:00,24432.95,24440.95,24403.45,24405.95,1328,120,0
2025-09-24 19:10:00+00:00,24406.15,24412.95,24386.55,24408.95,1390,120,0
2025-09-24 19:15:00+00:00,24409.15,24420.85,24392.15,24419.95,1334,120,0
2025-09-24 19:20:00+00:00,24419.65,24452.25,24419.45,24451.25,1304,80,0
2025-09-24 19:25:00+00:00,24449.75,24462.35,24433.05,24455.75,1220,80,0
2025-09-24 19:30:00+00:00,24455.25,24459.95,24440.35,24442.85,1199,80,0
2025-09-24 19:35:00+00:00,24443.85,24454.85,24443.25,24454.15,1123,80,0
2025-09-24 19:40:00+00:00,24453.85,24463.85,24452.65,24456.15,1152,80,0
2025-09-24 19:45:00+00:00,24456.35,24456.35,24437.85,24448.85,1166,80,0
2025-09-24 19:50:00+00:00,24449.15,24453.65,24439.75,24443.65,1082,80,0
2025-09-24 19:55:00+00:00,24443.55,24450.65,24437.35,24442.65,1050,80,0
2025-09-24 20:00:00+00:00,24443.15,24459.15,24441.05,24452.35,1131,80,0
2025-09-24 20:05:00+00:00,24452.15,24475.35,24446.85,24474.85,1134,80,0
2025-09-24 20:10:00+00:00,24474.75,24499.15,24472.35,24477.25,1234,80,0
2025-09-24 20:15:00+00:00,24477.65,24483.15,24469.35,24471.35,1127,80,0
2025-09-24 20:20:00+00:00,24471.15,24484.35,24466.65,24482.15,1142,80,0
2025-09-24 20:25:00+00:00,24481.65,24493.25,24473.25,24489.85,1082,80,0
2025-09-24 20:30:00+00:00,24490.35,24505.25,24490.35,24504.25,1063,80,0
2025-09-24 20:35:00+00:00,24504.35,24511.25,24480.65,24482.85,1141,80,0
2025-09-24 20:40:00+00:00,24482.65,24489.05,24479.75,24482.35,969,80,0
2025-09-24 20:45:00+00:00,24482.15,24484.25,24460.05,24465.15,1162,80,0
2025-09-24 20:50:00+00:00,24464.85,24475.75,24459.65,24475.15,1062,80,0
2025-09-24 20:55:00+00:00,24475.35,24480.35,24465.75,24468.15,973,80,0
2025-09-24 21:00:00+00:00,24467.85,24472.15,24462.35,24466.85,1017,80,0
2025-09-24 21:05:00+00:00,24467.15,24474.65,24459.15,24460.85,1016,80,0
2025-09-24 21:10:00+00:00,24461.15,24461.85,24441.15,24459.15,1174,80,0
2025-09-24 21:15:00+00:00,24459.65,24474.75,24459.55,24473.85,1052,80,0
2025-09-24 21:20:00+00:00,24473.65,24473.65,24454.15,24458.75,986,80,0
2025-09-24 21:25:00+00:00,24458.65,24464.35,24451.75,24461.05,1010,80,0
2025-09-24 21:30:00+00:00,24460.85,24471.35,24456.65,24464.15,1039,80,0
2025-09-24 21:35:00+00:00,24463.85,24480.65,24463.35,24476.35,1004,80,0
2025-09-24 21:40:00+00:00,24476.15,24481.15,24472.35,24476.35,931,80,0
2025-09-24 21:45:00+00:00,24476.65,24485.35,24466.15,24470.85,1012,80,0
2025-09-24 21:50:00+00:00,24470.75,24496.65,24469.25,24493.85,1014,80,0
2025-09-24 21:55:00+00:00,24494.15,24499.35,24491.75,24497.65,982,80,0
2025-09-24 22:00:00+00:00,24497.35,24500.15,24480.55,24486.35,1078,80,0
2025-09-24 22:05:00+00:00,24486.85,24492.85,24480.55,24481.35,977,80,0
2025-09-24 22:10:00+00:00,24481.15,24490.05,24477.15,24477.15,975,80,0
2025-09-24 22:15:00+00:00,24477.75,24489.15,24472.85,24488.05,1015,80,0
2025-09-24 22:20:00+00:00,24488.25,24490.35,24479.35,24481.85,908,80,0
2025-09-24 22:25:00+00:00,24481.65,24484.25,24476.75,24481.65,924,80,0
2025-09-24 22:30:00+00:00,24481.35,24489.65,24479.55,24489.55,982,80,0
2025-09-24 22:35:00+00:00,24489.35,24489.35,24470.15,24474.85,1028,80,0
2025-09-24 22:40:00+00:00,24475.05,24481.75,24467.85,24468.75,1020,80,0
2025-09-24 22:45:00+00:00,24468.65,24483.75,24458.85,24481.85,1146,80,0
2025-09-24 22:50:00+00:00,24492.15,24495.55,24482.15,24494.35,1185,80,0
2025-09-24 22:55:00+00:00,24492.85,24507.35,24482.65,24497.45,1296,80,0
2025-09-24 23:00:00+00:00,24499.96,24511.56,24498.06,24507.96,1027,138,0
2025-09-24 23:05:00+00:00,24508.16,24511.96,24499.56,24506.86,662,178,0
2025-09-24 23:10:00+00:00,24507.06,24509.56,24502.96,24508.66,427,168,0
2025-09-24 23:15:00+00:00,24508.86,24512.36,24505.76,24507.26,360,178,0
